,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
7022,0.5463933249821286,4,CAMP,0.6689496778025423,0.82483003134656,-86.40393667757667,-1.831528976094926,1.0521642750698155,SE,254,0.002727589789417163,0.051790108589383335,0.0009999275207519531,194.95721042322748,-97.85516124105706,11.451224563480395,0.0007144690105210794,0.060341551845748014
7023,0.2974537337898015,4,CNIH4,0.6689496778025423,2.3466370239492758,-229.72314704525323,-4.189944117664181,3.655983143706575,SE,254,0.012091592180831013,0.3018183907360925,0.0,481.5956311585806,-231.8816515542192,2.1585045089659616,0.14178262277519826,0.9749394361156428
7024,0.3235599728171217,4,SPAG1,0.6689496778025423,2.0771359449766185,-68.58232885582382,-1.88873864452671,0.7960529765472438,SE,254,0.016054526833675965,0.3717530782806347,0.002000093460083008,159.31399477972178,-70.43907827191268,1.85674941608886,0.1730004334927524,0.9749394361156428
7025,0.3634042934497842,4,KIF18A,0.6689496778025423,1.7404600717177776,120.8148396065759,-1.3306671174200644,0.4167332230863041,SE,254,0.0078616289368187,0.16652737056541456,0.0009999275207519531,-219.48034214507766,117.37996271815032,3.4348768884255776,0.06383334250087236,0.7703983105179771
7026,0.6032736503060303,4,SFT2D2,0.6689496778025423,0.6533819051096814,-183.68451215555731,-2.3999678164846845,1.94528575361494,SE,254,0.004200650203467979,0.08429308895403158,0.0009999275207519531,389.5183613791888,-193.6613961187867,9.976883963229398,0.0015851771865588171,0.10222421239888253
7027,0.17438192014619544,4,CAPRIN2,0.6689496778025423,4.704009093369275,-149.19654989341362,-1.8635409626476112,0.5080176174609452,SE,254,0.017349950535737582,0.8104233527982659,0.0009999275207519531,320.5424368549014,-150.01570576043218,0.8191558670185657,0.36542708610304353,0.9749394361156428
7028,0.2292488409941265,4,MFAP3L,0.6689496778025423,3.34039212371932,-106.96858931265552,-1.891571060267301,0.6331171174373947,SE,254,0.015939228736826738,0.5251615506557243,0.0009999275207519531,236.0865156933852,-108.18544098010841,1.216851667452886,0.26997939960103,0.9749394361156428
7029,0.2432402825637032,4,CHURC1,0.6689496778025423,3.091099040788562,-229.28861389778805,-2.9660064293629285,1.6319258999601745,SE,254,0.010158031303035693,0.3125454593643947,0.0009999275207519531,480.72656486365025,-230.9355272131063,1.646913315318244,0.19937956656465194,0.9749394361156428
7030,0.018798039815402165,4,PNPLA8,0.6689496778025423,51.8604469386694,-133.19298332856067,-1.7273175062018375,0.057917183319131184,SE,254,0.6868665883856504,1521.0209688337513,0.0019998550415039062,288.5353037251955,-133.20369962714386,0.010716298583190564,0.9175506290142321,0.9749394361156428
7031,0.12669883116135733,4,CHMP7,0.6689496778025423,6.848285323374136,-167.98626811493696,-2.4209610789498135,0.6472292148973385,SE,254,0.021864642603264966,1.6226318589093638,0.0010001659393310547,358.12187329794807,-168.46291122402255,0.47664310908558605,0.4899467977252441,0.9749394361156428
