cellID AFAP1 AFF4 AGAP1 AGO3 AGPS AHDC1 AKAP11 ALPK2 AMOTL1 ANKH ANKRD52 ARL10 ASCC3 BRCA2 BSN BUB3 Blank-1 Blank-10 Blank-2 Blank-3 Blank-4 Blank-5 Blank-6 Blank-7 Blank-8 Blank-9 C14orf132 C17orf51 CBL CBX5 CCDC113 CDYL2 CEMIP CENPF CEP250 CHST3 CKAP5 CNR2 COL5A1 CREBBP CRTAP DIEXF DIP2B DNAJC13 DOPEY1 DSEL DYNC1H1 EGFR FAF2 FAM184B FAM208B FASN FBN1 FBN2 FYCO1 FZD4 FZD5 GPR107 GTF3C4 HEATR5B HERC2 IGF2R IL17RA ITPR2 KIAA1147 KIAA1462 KIF13B KLHL9 KPNA4 LMTK2 LRP1 LUZP1 MALAT1 MAN1A2 MCF2L MED14 MYH10 NHSL2 NKTR NOTCH2 NRIP1 PAPPA PHIP PIK3CA PLXNA1 PLXNA2 POLQ PRDM2 PRKCA PRKDC PROSER1 PRPF8 PRRC2B PTPN14 RAB3B RAD51D RBM20 RNF152 RNF169 RP4-671O14.6 SAMD12 SCUBE3 SIPA1L3 SKP1 SLC35B4 SLC38A1 SLC5A3 SLC7A11 SLC9A2 SMARCA5 SMIM5 SOD2 SPTBN1 SRRM2 SSH1 STARD9 SULT1C2 THBS1 THSD4 TLN1 TMOD2 TNRC6A TPR TSPAN3 TSTD2 TTPAL UBR2 UBR5 UMPS USP24 USP34 USP8 USP9X VPS13D XDH XKR5 YIPF4 ZBTB43 ZCCHC6 ZNF592
580.8095332278482x414.24066455696214 6.0 10.0 15.0 5.0 3.0 7.0 5.0 6.0 16.0 7.0 14.0 2.0 6.0 8.0 4.0 3.0 6.0 6.0 3.0 4.0 4.0 5.0 8.0 3.0 1.0 6.0 3.0 8.0 12.0 26.0 7.0 3.0 5.0 23.0 6.0 9.0 20.0 5.0 4.0 23.0 10.0 3.0 9.0 6.0 2.0 6.0 13.0 8.0 9.0 5.0 1.0 15.0 7.0 13.0 3.0 7.0 5.0 9.0 9.0 5.0 16.0 4.0 6.0 6.0 5.0 1.0 6.0 5.0 10.0 11.0 4.0 9.0 77.0 12.0 7.0 7.0 14.0 4.0 4.0 8.0 7.0 4.0 8.0 3.0 12.0 6.0 11.0 15.0 11.0 42.0 4.0 19.0 20.0 10.0 5.0 9.0 2.0 2.0 11.0 3.0 5.0 5.0 6.0 5.0 4.0 8.0 9.0 10.0 3.0 20.0 6.0 5.0 17.0 22.0 7.0 4.0 7.0 39.0 5.0 31.0 5.0 8.0 13.0 6.0 13.0 8.0 4.0 10.0 8.0 6.0 12.0 2.0 13.0 7.0 10.0 6.0 4.0 3.0 14.0 12.0
589.2079494382019x457.0000187265923 11.0 10.0 10.0 5.0 5.0 15.0 3.0 9.0 9.0 4.0 11.0 0.0 9.0 6.0 4.0 2.0 2.0 5.0 1.0 4.0 2.0 1.0 2.0 2.0 2.0 4.0 7.0 3.0 8.0 3.0 2.0 4.0 2.0 2.0 5.0 12.0 9.0 9.0 11.0 14.0 9.0 3.0 16.0 2.0 4.0 6.0 13.0 2.0 4.0 4.0 7.0 22.0 6.0 12.0 2.0 15.0 1.0 8.0 5.0 5.0 8.0 3.0 5.0 9.0 9.0 7.0 5.0 3.0 5.0 4.0 4.0 8.0 32.0 6.0 4.0 7.0 7.0 12.0 13.0 5.0 5.0 2.0 8.0 7.0 12.0 4.0 1.0 10.0 9.0 22.0 8.0 13.0 9.0 7.0 6.0 5.0 11.0 2.0 9.0 3.0 2.0 4.0 5.0 3.0 2.0 8.0 7.0 5.0 3.0 14.0 2.0 5.0 11.0 19.0 6.0 2.0 8.0 134.0 6.0 20.0 4.0 5.0 6.0 7.0 5.0 3.0 2.0 5.0 4.0 2.0 14.0 6.0 9.0 3.0 9.0 8.0 2.0 4.0 9.0 11.0
589.2252567237158x358.10938875305663 6.0 7.0 4.0 5.0 3.0 9.0 7.0 2.0 12.0 1.0 8.0 2.0 2.0 6.0 4.0 1.0 4.0 2.0 1.0 4.0 1.0 4.0 9.0 5.0 0.0 5.0 3.0 2.0 5.0 11.0 3.0 10.0 5.0 5.0 1.0 13.0 3.0 5.0 6.0 7.0 3.0 5.0 9.0 5.0 4.0 5.0 10.0 4.0 1.0 7.0 3.0 9.0 2.0 8.0 1.0 10.0 3.0 7.0 8.0 3.0 7.0 2.0 0.0 3.0 9.0 2.0 3.0 2.0 5.0 3.0 10.0 4.0 53.0 4.0 2.0 1.0 11.0 8.0 3.0 5.0 2.0 6.0 4.0 3.0 9.0 3.0 4.0 4.0 8.0 23.0 1.0 12.0 13.0 6.0 5.0 7.0 6.0 0.0 2.0 2.0 4.0 4.0 0.0 2.0 2.0 3.0 4.0 5.0 8.0 6.0 7.0 7.0 17.0 18.0 6.0 5.0 5.0 35.0 3.0 12.0 6.0 3.0 8.0 6.0 4.0 5.0 4.0 11.0 7.0 8.0 6.0 4.0 7.0 5.0 5.0 2.0 2.0 3.0 5.0 7.0
592.4808520179371x331.89616591928245 4.0 5.0 2.0 2.0 2.0 9.0 5.0 2.0 4.0 1.0 7.0 2.0 3.0 1.0 2.0 2.0 2.0 2.0 0.0 0.0 0.0 0.0 1.0 0.0 3.0 0.0 2.0 3.0 3.0 4.0 4.0 5.0 2.0 1.0 0.0 13.0 0.0 3.0 8.0 5.0 2.0 3.0 7.0 1.0 2.0 1.0 3.0 2.0 3.0 3.0 1.0 8.0 2.0 11.0 2.0 4.0 0.0 4.0 1.0 1.0 4.0 3.0 2.0 0.0 3.0 4.0 2.0 2.0 3.0 5.0 7.0 6.0 27.0 3.0 2.0 4.0 4.0 1.0 3.0 7.0 1.0 3.0 1.0 1.0 4.0 2.0 1.0 3.0 2.0 11.0 1.0 5.0 8.0 3.0 3.0 1.0 3.0 5.0 4.0 3.0 5.0 0.0 1.0 1.0 0.0 1.0 3.0 3.0 1.0 9.0 1.0 1.0 2.0 10.0 2.0 4.0 0.0 7.0 1.0 5.0 2.0 4.0 6.0 3.0 1.0 4.0 2.0 2.0 1.0 3.0 4.0 1.0 7.0 3.0 4.0 0.0 1.0 2.0 3.0 4.0
404.59263759086144x207.50238836967793 14.0 18.0 14.0 10.0 8.0 31.0 6.0 3.0 26.0 6.0 22.0 4.0 11.0 6.0 8.0 10.0 4.0 5.0 4.0 4.0 5.0 6.0 4.0 2.0 5.0 3.0 13.0 20.0 22.0 21.0 5.0 10.0 14.0 16.0 13.0 20.0 16.0 15.0 36.0 29.0 14.0 16.0 18.0 5.0 6.0 7.0 30.0 11.0 15.0 9.0 6.0 19.0 8.0 31.0 6.0 9.0 11.0 8.0 15.0 11.0 22.0 11.0 15.0 9.0 9.0 9.0 14.0 8.0 5.0 12.0 21.0 17.0 152.0 11.0 6.0 13.0 20.0 8.0 10.0 17.0 14.0 3.0 6.0 13.0 16.0 6.0 6.0 20.0 7.0 41.0 8.0 38.0 31.0 16.0 7.0 14.0 7.0 6.0 12.0 5.0 8.0 9.0 9.0 4.0 6.0 8.0 15.0 4.0 7.0 19.0 11.0 4.0 26.0 43.0 5.0 8.0 4.0 45.0 13.0 38.0 9.0 10.0 15.0 6.0 6.0 7.0 10.0 20.0 8.0 10.0 26.0 5.0 22.0 7.0 8.0 11.0 10.0 6.0 13.0 22.0
418.3197766749385x235.795359801489 2.0 8.0 6.0 2.0 4.0 11.0 10.0 4.0 10.0 6.0 5.0 0.0 4.0 5.0 1.0 3.0 0.0 2.0 0.0 4.0 3.0 4.0 2.0 5.0 2.0 2.0 3.0 5.0 2.0 10.0 2.0 7.0 7.0 11.0 8.0 21.0 4.0 2.0 14.0 8.0 4.0 2.0 7.0 4.0 2.0 8.0 10.0 4.0 8.0 1.0 2.0 12.0 4.0 13.0 3.0 9.0 7.0 2.0 6.0 1.0 9.0 9.0 2.0 4.0 2.0 3.0 5.0 4.0 1.0 4.0 6.0 7.0 47.0 6.0 3.0 8.0 11.0 5.0 5.0 10.0 3.0 1.0 11.0 5.0 9.0 2.0 4.0 2.0 3.0 15.0 2.0 11.0 10.0 4.0 4.0 6.0 5.0 1.0 6.0 5.0 2.0 0.0 1.0 3.0 4.0 7.0 4.0 2.0 2.0 12.0 5.0 8.0 13.0 16.0 1.0 6.0 1.0 23.0 4.0 16.0 4.0 3.0 4.0 1.0 1.0 3.0 3.0 8.0 4.0 6.0 11.0 2.0 12.0 5.0 4.0 3.0 3.0 3.0 9.0 9.0
420.6367722602733x270.04491438356166 7.0 12.0 10.0 6.0 7.0 18.0 6.0 1.0 18.0 4.0 6.0 9.0 5.0 4.0 10.0 8.0 1.0 6.0 3.0 1.0 8.0 2.0 5.0 3.0 5.0 4.0 9.0 8.0 5.0 9.0 3.0 12.0 7.0 5.0 16.0 14.0 6.0 7.0 18.0 14.0 6.0 9.0 13.0 5.0 6.0 6.0 15.0 6.0 4.0 9.0 6.0 11.0 4.0 11.0 2.0 9.0 3.0 5.0 10.0 5.0 15.0 8.0 1.0 4.0 10.0 5.0 3.0 7.0 4.0 12.0 13.0 11.0 70.0 5.0 4.0 15.0 14.0 11.0 12.0 10.0 2.0 5.0 5.0 8.0 13.0 3.0 2.0 3.0 4.0 14.0 5.0 12.0 13.0 7.0 8.0 2.0 11.0 6.0 10.0 4.0 8.0 3.0 3.0 2.0 8.0 5.0 6.0 7.0 2.0 15.0 4.0 7.0 19.0 22.0 8.0 3.0 2.0 76.0 1.0 15.0 6.0 3.0 6.0 5.0 1.0 9.0 4.0 11.0 6.0 7.0 11.0 3.0 17.0 1.0 10.0 4.0 5.0 8.0 8.0 9.0
426.58686206896465x162.44933333333353 11.0 12.0 17.0 8.0 4.0 15.0 8.0 9.0 33.0 6.0 15.0 4.0 12.0 6.0 7.0 4.0 6.0 9.0 0.0 0.0 7.0 7.0 10.0 6.0 4.0 10.0 13.0 12.0 9.0 30.0 8.0 12.0 6.0 27.0 11.0 27.0 21.0 5.0 17.0 21.0 11.0 10.0 17.0 12.0 10.0 12.0 27.0 11.0 4.0 5.0 8.0 25.0 3.0 43.0 5.0 20.0 7.0 14.0 11.0 7.0 25.0 13.0 13.0 7.0 7.0 10.0 13.0 8.0 10.0 19.0 19.0 14.0 98.0 14.0 3.0 9.0 23.0 8.0 12.0 13.0 5.0 10.0 11.0 6.0 15.0 3.0 15.0 7.0 12.0 27.0 6.0 23.0 18.0 13.0 8.0 8.0 8.0 9.0 11.0 5.0 7.0 4.0 10.0 5.0 2.0 11.0 2.0 10.0 7.0 10.0 8.0 5.0 26.0 30.0 10.0 7.0 7.0 56.0 8.0 46.0 6.0 15.0 15.0 4.0 13.0 6.0 4.0 18.0 5.0 6.0 10.0 9.0 23.0 7.0 12.0 7.0 8.0 1.0 15.0 16.0
427.58036948748526x303.940393325387 15.0 12.0 7.0 8.0 8.0 19.0 14.0 13.0 11.0 8.0 14.0 4.0 3.0 11.0 9.0 10.0 5.0 5.0 4.0 1.0 7.0 6.0 9.0 4.0 3.0 5.0 9.0 12.0 13.0 14.0 5.0 20.0 11.0 3.0 13.0 22.0 12.0 20.0 44.0 26.0 11.0 5.0 12.0 9.0 13.0 13.0 25.0 10.0 6.0 8.0 15.0 26.0 11.0 30.0 2.0 15.0 11.0 7.0 3.0 5.0 7.0 7.0 13.0 7.0 14.0 12.0 15.0 2.0 4.0 13.0 18.0 10.0 130.0 13.0 4.0 7.0 8.0 8.0 9.0 14.0 6.0 5.0 8.0 4.0 19.0 4.0 9.0 17.0 9.0 24.0 9.0 25.0 20.0 12.0 14.0 9.0 11.0 14.0 8.0 8.0 7.0 15.0 13.0 12.0 6.0 12.0 10.0 5.0 7.0 18.0 6.0 10.0 15.0 25.0 6.0 10.0 13.0 8.0 6.0 24.0 10.0 15.0 11.0 9.0 9.0 10.0 8.0 13.0 6.0 10.0 20.0 8.0 22.0 11.0 7.0 9.0 10.0 7.0 14.0 15.0
432.91199566160515x120.2549023861172 11.0 14.0 11.0 8.0 6.0 23.0 7.0 13.0 17.0 5.0 22.0 8.0 6.0 6.0 10.0 9.0 2.0 4.0 5.0 5.0 2.0 7.0 7.0 4.0 3.0 6.0 5.0 4.0 7.0 16.0 2.0 10.0 5.0 17.0 12.0 9.0 15.0 14.0 14.0 21.0 7.0 7.0 14.0 6.0 7.0 5.0 18.0 10.0 10.0 3.0 10.0 31.0 6.0 12.0 8.0 14.0 7.0 15.0 13.0 8.0 7.0 8.0 10.0 8.0 12.0 4.0 8.0 10.0 2.0 7.0 5.0 9.0 45.0 10.0 3.0 14.0 12.0 7.0 14.0 14.0 2.0 3.0 10.0 3.0 10.0 7.0 5.0 15.0 17.0 33.0 10.0 24.0 16.0 15.0 8.0 8.0 11.0 7.0 12.0 7.0 2.0 3.0 6.0 2.0 5.0 10.0 8.0 8.0 0.0 16.0 6.0 8.0 12.0 26.0 11.0 4.0 5.0 31.0 8.0 53.0 2.0 4.0 14.0 6.0 6.0 4.0 6.0 11.0 6.0 6.0 13.0 3.0 20.0 4.0 5.0 4.0 4.0 6.0 5.0 15.0
428.93717628705156x211.7423088923558 2.0 12.0 11.0 4.0 10.0 8.0 9.0 2.0 11.0 4.0 3.0 2.0 4.0 5.0 3.0 1.0 3.0 1.0 2.0 1.0 4.0 1.0 2.0 4.0 2.0 3.0 2.0 6.0 3.0 4.0 3.0 3.0 4.0 3.0 9.0 8.0 2.0 3.0 13.0 12.0 5.0 4.0 3.0 4.0 2.0 2.0 10.0 7.0 7.0 1.0 1.0 7.0 3.0 7.0 3.0 4.0 3.0 3.0 4.0 1.0 1.0 2.0 2.0 2.0 3.0 4.0 5.0 2.0 5.0 8.0 17.0 7.0 45.0 0.0 4.0 3.0 6.0 3.0 4.0 5.0 3.0 2.0 4.0 2.0 5.0 1.0 2.0 7.0 5.0 7.0 6.0 12.0 6.0 5.0 1.0 3.0 2.0 3.0 4.0 2.0 3.0 2.0 2.0 1.0 0.0 3.0 6.0 3.0 1.0 6.0 3.0 3.0 5.0 12.0 3.0 1.0 4.0 5.0 4.0 7.0 4.0 4.0 2.0 4.0 4.0 7.0 1.0 11.0 2.0 6.0 7.0 3.0 8.0 5.0 6.0 5.0 3.0 2.0 3.0 0.0
441.1687781350477x251.34140675241193 7.0 18.0 7.0 9.0 8.0 19.0 12.0 11.0 7.0 5.0 5.0 7.0 9.0 8.0 5.0 8.0 5.0 3.0 4.0 4.0 4.0 7.0 4.0 4.0 1.0 4.0 6.0 4.0 5.0 12.0 3.0 9.0 4.0 8.0 17.0 10.0 5.0 6.0 40.0 15.0 11.0 5.0 10.0 6.0 3.0 1.0 26.0 8.0 6.0 3.0 7.0 15.0 8.0 23.0 4.0 9.0 5.0 6.0 8.0 12.0 7.0 16.0 4.0 7.0 5.0 5.0 14.0 9.0 6.0 6.0 20.0 12.0 70.0 7.0 2.0 5.0 16.0 5.0 10.0 13.0 6.0 2.0 5.0 4.0 9.0 5.0 5.0 9.0 15.0 20.0 5.0 24.0 19.0 9.0 5.0 7.0 7.0 2.0 9.0 1.0 5.0 7.0 7.0 3.0 4.0 5.0 10.0 6.0 7.0 16.0 9.0 8.0 15.0 18.0 1.0 4.0 4.0 20.0 6.0 20.0 4.0 14.0 8.0 9.0 6.0 11.0 5.0 5.0 2.0 9.0 17.0 5.0 11.0 7.0 5.0 5.0 3.0 7.0 12.0 12.0
440.3698341836733x190.93327806122437 5.0 9.0 8.0 3.0 8.0 7.0 5.0 8.0 9.0 5.0 7.0 2.0 4.0 0.0 2.0 2.0 2.0 2.0 3.0 1.0 0.0 0.0 4.0 2.0 3.0 0.0 3.0 6.0 7.0 9.0 2.0 2.0 2.0 4.0 7.0 7.0 8.0 2.0 4.0 10.0 8.0 3.0 6.0 2.0 3.0 7.0 9.0 5.0 10.0 1.0 4.0 10.0 3.0 10.0 4.0 6.0 4.0 5.0 3.0 3.0 6.0 5.0 4.0 3.0 2.0 4.0 11.0 4.0 2.0 6.0 11.0 9.0 31.0 4.0 3.0 4.0 5.0 6.0 7.0 11.0 11.0 2.0 3.0 2.0 9.0 1.0 4.0 8.0 5.0 30.0 5.0 17.0 7.0 5.0 2.0 3.0 6.0 5.0 8.0 3.0 4.0 1.0 3.0 1.0 0.0 5.0 0.0 4.0 6.0 8.0 1.0 7.0 15.0 15.0 0.0 2.0 1.0 14.0 3.0 29.0 2.0 7.0 4.0 5.0 1.0 6.0 0.0 5.0 3.0 7.0 15.0 3.0 16.0 4.0 5.0 3.0 4.0 4.0 7.0 10.0
448.9102982731555x214.14585557299839 3.0 7.0 5.0 3.0 3.0 8.0 2.0 2.0 12.0 3.0 2.0 3.0 1.0 5.0 5.0 1.0 3.0 3.0 1.0 1.0 4.0 3.0 3.0 1.0 1.0 1.0 1.0 3.0 8.0 8.0 4.0 3.0 1.0 3.0 5.0 11.0 3.0 0.0 5.0 9.0 3.0 1.0 6.0 1.0 1.0 4.0 10.0 3.0 3.0 2.0 1.0 11.0 1.0 8.0 5.0 3.0 2.0 4.0 8.0 4.0 7.0 1.0 4.0 2.0 1.0 6.0 4.0 4.0 1.0 4.0 7.0 8.0 51.0 4.0 1.0 7.0 9.0 0.0 3.0 5.0 6.0 1.0 2.0 1.0 6.0 1.0 3.0 5.0 2.0 10.0 6.0 12.0 7.0 5.0 2.0 6.0 3.0 2.0 11.0 1.0 1.0 0.0 6.0 0.0 1.0 6.0 2.0 6.0 1.0 7.0 0.0 3.0 4.0 12.0 3.0 7.0 3.0 22.0 0.0 15.0 3.0 2.0 6.0 1.0 2.0 3.0 2.0 9.0 1.0 4.0 7.0 3.0 18.0 5.0 3.0 1.0 6.0 1.0 3.0 6.0
463.1414342235414x235.72363996043495 9.0 20.0 5.0 5.0 4.0 11.0 3.0 3.0 11.0 0.0 11.0 5.0 7.0 6.0 8.0 5.0 4.0 2.0 1.0 1.0 2.0 5.0 3.0 3.0 1.0 0.0 4.0 4.0 5.0 8.0 4.0 6.0 5.0 2.0 8.0 12.0 9.0 2.0 20.0 7.0 7.0 5.0 19.0 11.0 7.0 2.0 13.0 11.0 3.0 5.0 3.0 14.0 4.0 13.0 7.0 5.0 2.0 5.0 4.0 3.0 9.0 10.0 6.0 5.0 2.0 5.0 5.0 10.0 8.0 9.0 15.0 7.0 105.0 5.0 2.0 6.0 6.0 6.0 13.0 5.0 4.0 2.0 1.0 4.0 10.0 4.0 4.0 9.0 8.0 15.0 7.0 13.0 11.0 6.0 4.0 7.0 9.0 1.0 5.0 4.0 2.0 2.0 8.0 1.0 1.0 5.0 16.0 5.0 5.0 8.0 3.0 3.0 12.0 18.0 6.0 7.0 7.0 27.0 1.0 22.0 3.0 7.0 7.0 6.0 7.0 3.0 1.0 6.0 2.0 10.0 9.0 1.0 11.0 5.0 9.0 4.0 6.0 1.0 10.0 3.0
462.89689345314525x122.2554236200258 17.0 18.0 11.0 5.0 4.0 15.0 7.0 5.0 19.0 3.0 17.0 5.0 8.0 9.0 10.0 7.0 1.0 8.0 4.0 1.0 1.0 4.0 11.0 7.0 8.0 3.0 9.0 10.0 12.0 20.0 4.0 10.0 8.0 6.0 6.0 23.0 13.0 6.0 34.0 36.0 14.0 8.0 9.0 3.0 3.0 5.0 35.0 9.0 8.0 15.0 10.0 64.0 5.0 15.0 4.0 11.0 4.0 8.0 14.0 11.0 16.0 6.0 13.0 9.0 7.0 6.0 4.0 14.0 4.0 6.0 17.0 9.0 48.0 13.0 7.0 9.0 24.0 7.0 4.0 18.0 12.0 5.0 11.0 8.0 11.0 7.0 5.0 12.0 30.0 30.0 13.0 25.0 16.0 16.0 9.0 6.0 6.0 5.0 10.0 3.0 5.0 7.0 4.0 3.0 8.0 3.0 8.0 10.0 5.0 13.0 10.0 7.0 23.0 26.0 7.0 11.0 1.0 25.0 8.0 54.0 8.0 13.0 20.0 10.0 5.0 8.0 6.0 6.0 5.0 7.0 14.0 5.0 17.0 4.0 9.0 7.0 9.0 5.0 9.0 12.0
468.3774970131426x183.33951015531633 15.0 6.0 7.0 5.0 10.0 15.0 9.0 9.0 33.0 8.0 11.0 8.0 17.0 10.0 5.0 6.0 4.0 4.0 1.0 4.0 6.0 2.0 5.0 5.0 7.0 4.0 6.0 9.0 19.0 31.0 3.0 14.0 8.0 32.0 9.0 18.0 10.0 6.0 17.0 15.0 10.0 7.0 8.0 8.0 6.0 6.0 23.0 8.0 12.0 5.0 11.0 46.0 4.0 15.0 4.0 14.0 8.0 10.0 11.0 3.0 15.0 12.0 6.0 5.0 3.0 3.0 14.0 8.0 3.0 11.0 19.0 9.0 112.0 13.0 3.0 18.0 14.0 10.0 13.0 9.0 7.0 3.0 10.0 5.0 14.0 3.0 7.0 17.0 14.0 54.0 8.0 34.0 13.0 14.0 11.0 17.0 8.0 15.0 12.0 5.0 2.0 4.0 7.0 3.0 7.0 6.0 7.0 10.0 5.0 12.0 6.0 12.0 42.0 24.0 6.0 5.0 6.0 93.0 6.0 20.0 6.0 8.0 19.0 11.0 7.0 8.0 3.0 12.0 3.0 9.0 18.0 9.0 21.0 3.0 10.0 8.0 5.0 7.0 8.0 13.0
465.57987234042525x201.32234042553193 7.0 5.0 6.0 3.0 6.0 2.0 2.0 2.0 7.0 1.0 3.0 3.0 0.0 3.0 2.0 2.0 0.0 1.0 0.0 0.0 1.0 1.0 1.0 1.0 3.0 0.0 0.0 1.0 5.0 3.0 1.0 6.0 1.0 8.0 1.0 4.0 2.0 2.0 2.0 5.0 4.0 1.0 7.0 2.0 3.0 3.0 5.0 1.0 5.0 0.0 0.0 6.0 1.0 11.0 2.0 4.0 3.0 2.0 4.0 4.0 4.0 0.0 1.0 5.0 3.0 7.0 7.0 0.0 1.0 4.0 5.0 4.0 24.0 2.0 2.0 5.0 6.0 2.0 9.0 5.0 1.0 0.0 5.0 2.0 6.0 1.0 1.0 5.0 3.0 6.0 2.0 6.0 4.0 3.0 0.0 3.0 4.0 2.0 2.0 2.0 3.0 5.0 0.0 4.0 3.0 2.0 2.0 3.0 1.0 6.0 1.0 6.0 4.0 19.0 5.0 2.0 1.0 16.0 2.0 10.0 2.0 2.0 2.0 0.0 3.0 3.0 1.0 3.0 1.0 2.0 8.0 0.0 5.0 3.0 2.0 3.0 2.0 3.0 2.0 3.0
462.6981877444589x291.5401043024773 21.0 15.0 14.0 4.0 8.0 26.0 6.0 9.0 15.0 6.0 8.0 7.0 11.0 10.0 2.0 5.0 3.0 8.0 6.0 4.0 5.0 5.0 10.0 9.0 3.0 8.0 7.0 10.0 17.0 14.0 7.0 10.0 14.0 4.0 17.0 19.0 8.0 4.0 12.0 24.0 9.0 13.0 14.0 7.0 7.0 3.0 24.0 8.0 11.0 6.0 8.0 25.0 3.0 17.0 8.0 13.0 5.0 9.0 12.0 7.0 19.0 8.0 10.0 5.0 6.0 9.0 12.0 16.0 6.0 11.0 12.0 9.0 119.0 11.0 4.0 11.0 17.0 8.0 11.0 16.0 7.0 5.0 10.0 11.0 5.0 1.0 3.0 14.0 15.0 25.0 11.0 20.0 15.0 32.0 7.0 9.0 8.0 7.0 9.0 2.0 8.0 7.0 5.0 5.0 4.0 3.0 14.0 9.0 2.0 22.0 9.0 10.0 25.0 21.0 11.0 10.0 6.0 26.0 2.0 28.0 4.0 13.0 3.0 4.0 4.0 10.0 8.0 12.0 8.0 7.0 22.0 7.0 16.0 8.0 6.0 5.0 8.0 6.0 10.0 6.0
462.8726504854375x154.5478155339805 12.0 2.0 9.0 4.0 7.0 12.0 6.0 6.0 12.0 1.0 9.0 4.0 13.0 2.0 4.0 6.0 0.0 4.0 2.0 1.0 3.0 3.0 4.0 4.0 0.0 6.0 9.0 2.0 7.0 11.0 3.0 3.0 6.0 8.0 11.0 9.0 6.0 6.0 13.0 14.0 11.0 7.0 10.0 3.0 3.0 4.0 23.0 6.0 7.0 7.0 5.0 35.0 8.0 13.0 2.0 4.0 3.0 9.0 7.0 6.0 7.0 8.0 7.0 7.0 1.0 1.0 3.0 12.0 5.0 5.0 8.0 11.0 47.0 4.0 3.0 4.0 12.0 5.0 5.0 17.0 6.0 2.0 3.0 4.0 7.0 4.0 0.0 12.0 16.0 16.0 4.0 15.0 18.0 11.0 9.0 4.0 6.0 5.0 9.0 6.0 3.0 2.0 4.0 2.0 1.0 1.0 8.0 11.0 3.0 5.0 9.0 3.0 6.0 28.0 6.0 3.0 2.0 17.0 2.0 35.0 3.0 5.0 6.0 5.0 11.0 5.0 9.0 12.0 5.0 3.0 10.0 5.0 12.0 5.0 5.0 6.0 5.0 5.0 6.0 10.0
468.84941885964963x265.4574780701752 14.0 13.0 4.0 6.0 6.0 16.0 11.0 5.0 4.0 2.0 3.0 4.0 5.0 7.0 3.0 4.0 1.0 4.0 2.0 2.0 2.0 0.0 2.0 3.0 3.0 4.0 4.0 4.0 12.0 10.0 2.0 5.0 3.0 1.0 9.0 8.0 9.0 10.0 6.0 9.0 6.0 2.0 5.0 0.0 3.0 3.0 19.0 2.0 6.0 1.0 8.0 10.0 4.0 10.0 6.0 6.0 6.0 8.0 7.0 7.0 6.0 8.0 7.0 6.0 5.0 5.0 5.0 3.0 5.0 9.0 8.0 13.0 93.0 11.0 1.0 7.0 13.0 4.0 6.0 7.0 3.0 1.0 7.0 3.0 8.0 3.0 2.0 5.0 11.0 14.0 1.0 10.0 19.0 5.0 6.0 6.0 6.0 2.0 9.0 3.0 6.0 4.0 0.0 5.0 3.0 3.0 6.0 4.0 3.0 7.0 2.0 8.0 12.0 18.0 5.0 4.0 4.0 7.0 2.0 17.0 2.0 3.0 5.0 5.0 3.0 10.0 3.0 7.0 1.0 8.0 12.0 8.0 10.0 7.0 2.0 2.0 2.0 5.0 9.0 1.0
488.17286465177403x155.60310118265443 0.0 13.0 4.0 2.0 3.0 5.0 3.0 1.0 9.0 2.0 7.0 1.0 7.0 3.0 2.0 5.0 1.0 2.0 1.0 2.0 2.0 2.0 4.0 3.0 3.0 1.0 4.0 0.0 4.0 9.0 8.0 0.0 2.0 9.0 7.0 10.0 3.0 4.0 22.0 24.0 4.0 4.0 4.0 8.0 5.0 6.0 8.0 4.0 7.0 1.0 9.0 20.0 0.0 13.0 1.0 5.0 1.0 4.0 5.0 4.0 5.0 9.0 7.0 5.0 3.0 2.0 5.0 3.0 3.0 2.0 9.0 4.0 41.0 4.0 2.0 5.0 8.0 5.0 6.0 5.0 5.0 2.0 9.0 6.0 8.0 2.0 3.0 6.0 16.0 15.0 1.0 8.0 12.0 3.0 4.0 4.0 3.0 5.0 9.0 1.0 1.0 3.0 2.0 1.0 0.0 4.0 3.0 3.0 2.0 7.0 4.0 3.0 4.0 19.0 6.0 2.0 2.0 9.0 4.0 32.0 1.0 8.0 7.0 3.0 2.0 1.0 4.0 9.0 3.0 1.0 15.0 3.0 10.0 3.0 2.0 7.0 2.0 1.0 4.0 2.0
